ticker,name,country,exchange,type,source,yahoo_symbol
MOB26,Mobimo Holding AG 1.35% 03/30/34,Switzerland,SIX,Common Stock,Twelve Data,MOB26
MOBN,Mobimo Holding AG,Switzerland,SIX,Common Stock,Twelve Data,MOBN
MOLN,Molecular Partners AG,Switzerland,SIX,Common Stock,Twelve Data,MOLN
MOVE,Medacta Group SA,Switzerland,SIX,Common Stock,Twelve Data,MOVE
MOZN,Mobilezone Holding AG,Switzerland,SIX,Common Stock,Twelve Data,MOZN
MPL26,Metropolitan Life Global Funding I 1.3075% 01/16/34 EMTN,Switzerland,SIX,Common Stock,Twelve Data,MPL26
MRNA,"Moderna, Inc.",Switzerland,SIX,Common Stock,Twelve Data,MRNA
MSFT,MSFT,Switzerland,SIX,Common Stock,Twelve Data,MSFT
MSFT.USD,MSFT.USD,Switzerland,SIX,Common Stock,Twelve Data,MSFT.USD
MTG,Meier Tobler Group AG,Switzerland,SIX,Common Stock,Twelve Data,MTG
MU,"Micron Technology, Inc.",Switzerland,SIX,Common Stock,Twelve Data,MU
MUV2,Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München,Switzerland,SIX,Common Stock,Twelve Data,MUV2
NDA,Aurubis AG,Switzerland,SIX,Common Stock,Twelve Data,NDA
NDAQ.USD,"Nasdaq, Inc.",Switzerland,SIX,Common Stock,Twelve Data,NDAQ.USD
NDD26,Nant de Drance SA 1.35% 03/03/2036,Switzerland,SIX,Common Stock,Twelve Data,NDD26
NDX1,Nordex SE,Switzerland,SIX,Common Stock,Twelve Data,NDX1
NEAG,naturenergie holding AG,Switzerland,SIX,Common Stock,Twelve Data,NEAG
NEMA,NEMA,Switzerland,SIX,Common Stock,Twelve Data,NEMA
NESN,Nestlé S.A.,Switzerland,SIX,Common Stock,Twelve Data,NESN
NEV,New Venturetec AG,Switzerland,SIX,Common Stock,Twelve Data,NEV
NFLX,"Netflix, Inc.",Switzerland,SIX,Common Stock,Twelve Data,NFLX
NIBEB,NIBE Industrier AB Class B,Switzerland,SIX,Common Stock,Twelve Data,NIBEB
NOVN,Novartis AG,Switzerland,SIX,Common Stock,Twelve Data,NOVN
NOVNEE,Novartis AG,Switzerland,SIX,Common Stock,Twelve Data,NOVNEE
NREN,Novavest Real Estate AG,Switzerland,SIX,Common Stock,Twelve Data,NREN
NVDA,NVIDIA Corporation,Switzerland,SIX,Common Stock,Twelve Data,NVDA
